frame_num,timestamp (sec),track_2_right_ankle.x,track_2_right_ankle.y,track_2_right_ankle.z,track_2_right_knee.x,track_2_right_knee.y,track_2_right_knee.z,track_2_right_hip.x,track_2_right_hip.y,track_2_right_hip.z,track_2_right_wrist.x,track_2_right_wrist.y,track_2_right_wrist.z,track_2_right_elbow.x,track_2_right_elbow.y,track_2_right_elbow.z,track_2_right_shoulder.x,track_2_right_shoulder.y,track_2_right_shoulder.z,track_2_left_ankle.x,track_2_left_ankle.y,track_2_left_ankle.z,track_2_left_knee.x,track_2_left_knee.y,track_2_left_knee.z,track_2_left_hip.x,track_2_left_hip.y,track_2_left_hip.z,track_2_left_wrist.x,track_2_left_wrist.y,track_2_left_wrist.z,track_2_left_elbow.x,track_2_left_elbow.y,track_2_left_elbow.z,track_2_left_shoulder.x,track_2_left_shoulder.y,track_2_left_shoulder.z,track_2_head_top.x,track_2_head_top.y,track_2_head_top.z,track_2_head.x,track_2_head.y,track_2_head.z,track_2_neck.x,track_2_neck.y,track_2_neck.z,track_2_spine.x,track_2_spine.y,track_2_spine.z,track_2_pelvis.x,track_2_pelvis.y,track_2_pelvis.z,track_2_right_toe_base.x,track_2_right_toe_base.y,track_2_right_toe_base.z,track_2_right_heel.x,track_2_right_heel.y,track_2_right_heel.z,track_2_left_toe_base.x,track_2_left_toe_base.y,track_2_left_toe_base.z,track_2_left_heel.x,track_2_left_heel.y,track_2_left_heel.z
176,3.52,-455.04706,1186.3813,6608.6567,-286.30695,810.62585,6594.3203,-198.10376,412.0858,6580.851,-96.052124,420.1066,6453.134,-199.84337,206.29527,6455.9507,-213.28595,-77.01577,6497.99,-22.924927,1191.8036,6884.3403,-87.271225,812.4352,6815.104,-151.51039,409.45264,6751.5215,-40.54355,378.5003,6921.1235,-151.73747,178.75662,6883.2104,-176.27487,-99.34433,6819.1045,-148.24269,-421.05978,6641.5474,-157.19485,-275.4109,6648.1006,-186.84277,-163.9387,6650.866,-206.01923,177.19351,6666.023,-201.5794,336.85736,6668.2295,-356.65088,1282.66,6587.3423,-500.4074,1245.566,6620.8936,117.03282,1265.2648,6903.049,-41.711117,1262.2015,6887.1646
177,3.54,-457.72415,1188.2533,6610.4644,-294.8483,811.4172,6592.354,-207.2477,413.07303,6575.5376,-111.449585,425.12518,6443.739,-210.0047,206.78523,6449.2026,-220.56992,-75.835945,6491.8247,-21.527914,1191.6241,6882.24,-90.076256,812.531,6811.905,-161.3407,410.65762,6746.396,-52.278236,381.1144,6915.975,-162.57948,179.5234,6877.2603,-185.97498,-97.91664,6813.259,-155.04912,-419.30823,6634.0156,-164.34196,-273.7727,6640.9644,-194.63237,-162.49252,6644.2666,-215.50388,178.06438,6660.7354,-210.99902,338.0504,6663.115,-358.4564,1282.3688,6590.572,-501.9032,1248.4095,6622.688,117.7549,1265.4646,6902.501,-39.045116,1263.8754,6884.8975
178,3.56,-460.3708,1190.1184,6612.2183,-303.53894,812.423,6590.3027,-216.17757,414.4819,6570.6567,-125.817604,430.78998,6435.0083,-219.78088,208.19496,6443.059,-227.29161,-74.59661,6485.5566,-19.925276,1190.7921,6880.042,-93.735344,812.45935,6809.092,-171.95387,412.19568,6741.453,-66.31839,385.82016,6910.3916,-175.18974,180.90215,6870.2065,-196.82835,-96.55346,6807.2407,-162.56519,-418.0675,6626.516,-171.48523,-272.43173,6633.883,-202.09712,-160.95636,6637.8076,-225.58073,179.24806,6655.126,-220.96877,339.72916,6658.158,-359.20905,1282.4424,6592.6733,-503.4605,1251.0634,6624.5405,117.96325,1264.6223,6901.938,-36.542076,1264.348,6882.7744
179,3.58,-463.04535,1192.0374,6613.6416,-312.09637,813.4999,6588.004,-225.43884,416.25485,6566.2935,-138.95674,436.30563,6426.79,-229.35962,211.10245,6437.1724,-234.32509,-72.965935,6478.7524,-18.12865,1189.8801,6877.8315,-98.18667,812.26184,6806.2866,-182.09027,413.9417,6736.5996,-85.061195,391.81964,6905.417,-189.36792,182.85864,6862.5625,-207.78522,-95.17034,6801.051,-170.8653,-417.27557,6619.299,-178.79192,-271.39273,6626.93,-209.54666,-159.3451,6631.329,-236.13196,180.81755,6649.3315,-231.49416,341.79266,6653.3457,-359.21555,1282.7566,6592.933,-505.1408,1253.536,6626.195,118.506065,1263.1254,6901.309,-34.450695,1263.5669,6880.5913
180,3.6,-465.69986,1193.9675,6614.6636,-320.22318,814.62067,6585.395,-235.15337,417.84634,6562.27,-152.46614,441.11398,6418.7256,-238.74205,214.39316,6431.379,-242.29866,-71.169266,6471.4146,-16.350767,1189.3181,6876.007,-103.00654,811.82965,6803.068,-190.9004,415.33398,6732.0137,-109.72622,397.73743,6902.416,-204.64877,184.67741,6855.396,-217.49812,-93.73696,6795.0913,-179.32793,-416.4787,6612.3623,-186.13475,-270.5059,6620.2217,-216.9682,-157.87375,6624.889,-246.28462,182.40442,6643.821,-241.7668,343.61844,6648.767,-359.12253,1283.1289,6592.163,-506.67743,1255.9347,6627.42,119.629265,1261.8671,6900.634,-32.61529,1262.4537,6878.541
181,3.62,-468.01196,1195.9861,6615.307,-327.83545,815.8743,6582.6187,-244.88882,418.7202,6558.3164,-167.70274,445.00443,6410.639,-247.61766,216.49448,6425.9106,-250.70331,-69.66036,6464.2573,-14.951671,1188.5537,6874.7646,-107.64338,811.0705,6799.4126,-198.95576,415.89716,6728.0234,-136.82182,402.4358,6900.396,-220.96269,185.51945,6849.4097,-226.02905,-92.51159,6789.64,-186.99382,-415.29562,6605.7563,-193.31433,-269.6199,6613.9087,-224.30933,-156.82181,6618.7275,-255.46979,183.4637,6638.819,-251.45908,344.58478,6644.574,-359.09705,1283.4982,6591.755,-507.62228,1258.4205,6628.1553,120.41664,1261.2122,6899.9253,-30.860153,1261.6301,6876.9653
182,3.64,-469.6506,1198.0039,6615.52,-334.62286,817.1821,6580.0156,-254.15816,419.05493,6554.346,-184.00182,447.83942,6402.6685,-255.95164,217.04399,6420.8086,-258.36884,-68.54113,6457.925,-13.94184,1187.2339,6873.9272,-111.74352,810.06946,6795.789,-207.41682,415.89755,6724.696,-164.0545,405.65207,6898.9097,-237.84853,185.2056,6844.618,-234.40434,-91.81241,6784.6875,-193.26,-413.7753,6599.7383,-200.18686,-268.6416,6608.0713,-231.53972,-156.19005,6613.0264,-263.99493,183.92352,6634.1646,-260.68597,344.88986,6640.7,-359.09912,1283.7124,6592.2383,-507.86188,1260.7341,6628.5186,119.95875,1261.0636,6899.0493,-29.501074,1260.6538,6875.8057
183,3.66,-470.61914,1199.6815,6615.39,-340.0869,818.3354,6577.9224,-262.86966,419.66495,6550.6055,-199.7216,449.70703,6394.9307,-264.31894,216.91675,6415.708,-264.894,-67.51419,6452.266,-13.793159,1185.0969,6873.08,-115.392044,809.1999,6792.8013,-216.5804,416.21686,6721.799,-188.7922,408.05835,6897.5034,-253.5084,184.4982,6840.6826,-242.90065,-91.61885,6780.1255,-198.43013,-412.26187,6594.448,-206.68729,-267.48358,6602.6694,-238.50381,-155.62393,6607.78,-272.46024,184.33884,6629.6655,-269.5443,345.4217,6636.94,-359.28983,1283.4392,6592.715,-507.82574,1262.1885,6628.7373,118.157135,1260.9608,6897.771,-29.35382,1258.9215,6874.6245
184,3.68,-471.1514,1200.9423,6615.433,-344.34628,819.3385,6576.4434,-271.1709,421.07602,6547.546,-214.07889,451.1888,6387.2764,-273.30035,217.00397,6410.413,-270.9816,-66.28891,6446.8037,-15.611217,1182.8708,6872.0767,-118.903824,808.8698,6790.7144,-225.6186,417.40576,6719.273,-208.54225,410.59158,6895.609,-265.98987,184.45657,6837.106,-250.9312,-91.512314,6775.7646,-203.5153,-410.92456,6589.577,-212.9169,-266.05664,6597.557,-245.0599,-154.7434,6602.8657,-280.93826,185.27861,6625.439,-278.01135,346.69934,6633.359,-360.16318,1282.5978,6592.5127,-507.98264,1262.67,6629.1963,115.17592,1260.9998,6895.9033,-31.486076,1256.8501,6873.2344
185,3.7,-471.58832,1201.9562,6616.1104,-348.38007,820.50446,6575.387,-279.01007,422.9109,6545.3105,-227.15523,453.28485,6379.655,-282.5873,217.48102,6405.3247,-277.26984,-64.89507,6441.6006,-21.008873,1181.761,6870.926,-122.30065,808.93616,6789.2275,-233.61124,419.00238,6717.3027,-223.0449,413.359,6892.8623,-275.10886,185.37543,6833.2188,-258.37958,-91.157166,6771.3325,-209.33997,-409.63907,6584.5737,-219.1399,-264.44577,6592.5425,-251.34674,-153.56404,6598.1626,-288.98026,186.70847,6621.779,-286.08118,348.26962,6630.375,-361.50006,1281.942,6591.9927,-508.08432,1263.3792,6630.228,110.01076,1261.1147,6893.202,-37.25981,1255.5183,6871.9414
186,3.72,-471.9022,1203.1183,6617.0923,-353.10034,822.1308,6574.3813,-286.21234,424.31348,6543.4175,-239.14119,455.34195,6372.405,-291.15833,218.07173,6400.9883,-283.56442,-63.67958,6437.19,-31.596598,1182.3174,6869.435,-125.25224,808.67096,6787.7324,-240.46056,419.9535,6715.7163,-234.71846,415.0979,6889.3335,-282.4593,186.43056,6828.531,-265.92368,-90.8719,6766.822,-215.8234,-408.3906,6579.194,-225.51976,-263.0399,6587.5806,-257.65173,-152.57613,6593.671,-296.2754,188.01085,6618.7188,-293.808,349.25256,6627.928,-362.50546,1282.0491,6591.7,-508.05222,1264.4965,6631.2847,100.9136,1261.5326,6889.7783,-48.414318,1255.2896,6870.99
187,3.74,-471.7435,1204.5481,6617.3096,-358.41324,823.9496,6573.107,-292.69662,424.73532,6541.0547,-249.962,456.77423,6365.99,-298.6364,218.59114,6397.369,-289.58014,-63.020756,6433.8037,-48.224773,1183.8733,6867.277,-127.603004,807.5135,6785.888,-246.57791,419.54123,6713.8438,-246.51134,415.27353,6885.362,-289.7139,186.54388,6823.2124,-273.76532,-91.41027,6762.7354,-222.20882,-407.50006,6573.7095,-231.8758,-262.29608,6582.922,-264.00836,-152.30432,6589.5776,-302.95163,188.53851,6615.923,-301.21054,349.22992,6625.4736,-362.52322,1282.9309,6591.5493,-507.46835,1266.0635,6631.5166,86.09473,1262.118,6886.2373,-66.3736,1255.2894,6870.0107
188,3.76,-470.8684,1206.0391,6616.0986,-363.47476,824.9464,6571.5557,-298.6405,424.1948,6538.029,-259.616,458.25864,6360.6523,-305.95605,219.05612,6393.905,-295.83606,-63.033073,6431.0483,-70.27826,1185.1212,6864.319,-129.634,805.55347,6783.8706,-252.03152,418.06757,6711.3086,-259.4378,414.0009,6881.4536,-297.15112,185.63065,6817.9893,-280.8445,-92.916534,6759.657,-227.92998,-407.3029,6568.6104,-237.84364,-262.36157,6578.9336,-270.14157,-152.78334,6586.119,-309.04227,188.17613,6613.071,-307.42273,348.44894,6622.483,-360.94946,1284.8833,6591.0044,-506.08997,1267.8442,6630.6353,64.76034,1262.6166,6883.176,-90.83128,1254.3301,6868.2163
189,3.78,-469.5511,1207.6832,6614.2026,-367.79257,824.2381,6570.074,-304.17902,423.05096,6534.9653,-268.42557,459.0509,6356.3306,-314.178,219.32991,6390.2725,-303.09964,-63.63132,6428.399,-95.66192,1185.2385,6860.644,-131.71783,803.22876,6782.035,-256.64044,416.29596,6708.535,-272.2797,412.46347,6877.986,-303.8528,184.83426,6813.5093,-286.1595,-94.41303,6757.6104,-233.0654,-407.79272,6564.2305,-243.31996,-263.01962,6575.78,-275.89716,-153.60167,6583.3604,-314.24158,187.35951,6610.1826,-312.1182,347.3315,6619.496,-357.2731,1286.7192,6588.045,-504.28424,1269.7461,6629.3237,38.362755,1263.1741,6880.5303,-119.20784,1252.1666,6865.0415
190,3.8,-468.9149,1209.3893,6613.093,-371.739,822.3212,6569.102,-309.28653,421.73666,6532.572,-276.67966,458.94308,6352.715,-323.0937,218.9608,6386.798,-311.11978,-64.71028,6425.775,-121.948,1184.4747,6856.39,-134.15422,801.08295,6780.5967,-260.70752,414.79227,6706.113,-283.84225,412.01437,6874.9907,-309.28537,184.7472,6809.8965,-290.46756,-95.29554,6755.9805,-238.0051,-408.6663,6560.6567,-248.63408,-263.9253,6573.3794,-281.5422,-154.39502,6581.1743,-318.52768,186.52666,6607.4565,-315.75064,346.06424,6617.135,-354.62198,1287.6841,6585.275,-503.12686,1271.5211,6628.551,10.023843,1264.0956,6878.0576,-148.16243,1249.719,6860.5596
191,3.82,-469.91174,1210.6523,6613.437,-375.90598,820.85016,6568.8193,-314.02957,420.56885,6530.981,-284.66138,457.89792,6349.337,-331.51816,217.6488,6383.9893,-318.55405,-66.006294,6423.452,-147.42311,1183.7341,6851.853,-137.18463,799.0022,6779.527,-264.945,413.8297,6704.107,-295.5337,412.82944,6872.249,-314.17426,185.09468,6806.924,-295.50845,-95.51495,6754.1816,-242.99916,-409.60397,6557.8623,-254.1535,-264.81833,6571.5493,-287.39236,-155.1013,6579.3633,-322.5854,185.68535,6605.0024,-319.13184,344.62595,6615.2407,-353.81628,1287.8007,6584.323,-503.4117,1272.8838,6628.6743,-17.839703,1265.4869,6875.099,-175.72342,1248.0234,6855.438
192,3.84,-471.95377,1211.3959,6614.6245,-380.3446,820.8398,6568.999,-318.6572,419.59894,6529.8955,-292.14404,455.9631,6346.085,-338.601,215.72583,6381.944,-324.17816,-67.038025,6421.5986,-171.45871,1183.269,6847.515,-141.48315,796.9612,6778.6235,-269.6401,413.2875,6702.3525,-305.04364,413.4355,6869.761,-319.5866,185.12122,6804.402,-301.83066,-95.8766,6752.146,-248.07404,-410.48376,6555.779,-259.76758,-265.6379,6570.064,-293.21692,-155.81898,6577.7505,-327.14212,184.62166,6602.8984,-323.07275,343.09732,6613.448,-354.06522,1287.4111,6585.128,-504.69736,1273.8173,6629.249,-44.508038,1267.0621,6871.357,-201.6489,1247.1595,6850.5625
193,3.86,-473.60184,1211.5258,6615.5103,-384.63803,821.6006,6569.178,-323.29034,418.664,6529.0435,-298.31866,453.41168,6343.316,-344.3864,213.89658,6380.331,-327.8282,-67.51023,6420.162,-193.95311,1182.5443,6843.7305,-147.68648,795.77563,6777.4937,-274.44067,412.7674,6700.9385,-310.96762,413.0689,6867.962,-325.60806,184.0318,6802.3926,-308.24506,-97.071,6750.2344,-253.12553,-411.38568,6554.231,-264.9648,-266.50195,6568.685,-298.37515,-156.61964,6576.2217,-332.1859,183.34659,6601.2817,-327.83762,341.76056,6611.8184,-354.23962,1286.7568,6586.447,-505.93207,1274.1924,6629.625,-69.99164,1268.4865,6866.831,-226.15073,1246.5679,6846.5854
194,3.88,-473.96475,1211.1084,6615.673,-388.44785,821.8018,6569.032,-327.7243,417.68692,6528.2886,-302.79282,450.7883,6341.3184,-349.32053,212.57433,6378.8047,-330.27002,-67.57849,6419.0957,-214.34009,1181.8579,6840.5815,-155.48402,795.7123,6775.818,-278.98807,411.99826,6699.99,-314.1691,411.499,6867.093,-331.3042,182.25722,6801.0396,-313.5344,-98.64193,6748.708,-258.01337,-412.38446,6552.983,-269.4521,-267.499,6567.285,-302.58392,-157.46783,6574.7686,-337.1666,182.12927,6600.1816,-333.0789,340.86508,6610.5903,-353.67728,1286.0433,6587.185,-506.4418,1274.0078,6629.7466,-92.86121,1269.5968,6862.7393,-249.06227,1246.317,6843.823
195,3.9,-473.44617,1210.4615,6615.5977,-391.74518,821.1176,6568.6284,-331.6952,416.879,6527.553,-306.245,448.57846,6339.991,-353.63712,211.6851,6377.3257,-332.54144,-67.525024,6418.4233,-231.50528,1182.2656,6838.047,-164.176,796.88965,6773.7,-283.32895,411.0932,6699.3955,-317.20688,409.24713,6866.707,-335.6469,180.77269,6800.3413,-317.683,-99.73017,6747.5034,-262.66473,-413.3587,6551.9707,-273.45078,-268.52017,6565.9966,-306.22778,-158.2189,6573.5317,-341.6898,181.22346,6599.475,-338.14108,340.4642,6609.771,-352.829,1285.4513,6587.146,-506.34048,1273.5465,6630.03,-111.23891,1270.4298,6860.0,-267.2678,1247.2615,6841.4497
196,3.92,-473.11673,1209.9485,6615.8115,-394.60248,820.34985,6568.297,-335.25888,416.54935,6526.935,-309.57468,447.01077,6339.103,-357.29587,211.07011,6376.197,-335.38983,-67.409325,6418.105,-244.13333,1184.3209,6836.157,-173.2992,799.28754,6771.675,-287.60516,410.6501,6699.063,-318.49893,407.40833,6866.228,-338.26633,180.16757,6800.353,-321.2264,-100.04641,6746.5938,-267.04382,-414.09265,6551.3984,-277.26627,-269.35797,6565.155,-309.79712,-158.72403,6572.768,-345.70428,180.74727,6599.1387,-342.41992,340.4921,6609.3433,-352.6031,1285.0765,6586.8584,-506.19833,1273.1677,6630.596,-123.121956,1271.088,6858.555,-279.22873,1249.6344,6839.2554
197,3.94,-473.55176,1209.8264,6616.223,-397.0199,820.21326,6568.2686,-338.67703,416.74356,6526.688,-312.8857,446.31992,6338.5444,-360.2958,210.78581,6375.767,-338.93173,-67.23096,6417.979,-251.59724,1187.4167,6834.715,-182.6359,802.4056,6770.1646,-291.76596,411.0049,6699.135,-318.6179,406.78705,6865.8716,-339.82776,180.35545,6801.18,-324.40448,-99.915955,6746.1997,-271.08047,-414.57098,6551.4536,-280.91885,-269.92773,6564.9897,-313.3506,-159.00479,6572.6353,-349.20587,180.69269,6599.2573,-345.66235,340.8142,6609.455,-353.48685,1284.9133,6585.9834,-506.36948,1273.0688,6631.0347,-128.7995,1271.631,6858.303,-285.51636,1252.7253,6837.3633
198,3.96,-474.39566,1210.1519,6616.3765,-399.00247,820.52454,6568.456,-342.02228,417.1329,6526.867,-315.68497,446.698,6338.266,-362.84454,210.90431,6375.954,-342.66376,-67.22692,6417.833,-254.79239,1190.5011,6833.2153,-192.01736,805.2152,6769.021,-295.75363,411.77335,6699.666,-318.63385,407.03665,6866.2456,-341.5941,180.89896,6802.6123,-327.27045,-99.719765,6746.485,-274.72507,-415.02237,6552.01,-284.3337,-270.33917,6565.368,-316.64554,-159.28485,6572.949,-352.09567,180.89435,6599.7324,-348.0789,341.1659,6610.091,-355.44254,1284.8643,6584.8306,-506.6727,1273.218,6630.9673,-130.2745,1272.0464,6859.0312,-287.33063,1255.7101,6835.4043
199,3.98,-475.00974,1210.6583,6616.0737,-400.66382,820.5911,6568.523,-345.18103,417.22775,6527.2134,-317.56427,447.70538,6338.25,-365.1857,211.27588,6376.149,-346.00824,-67.71156,6417.548,-255.73853,1192.8926,6831.3516,-201.34492,806.95776,6767.722,-299.65228,412.21878,6700.4204,-318.6949,407.0657,6867.5044,-344.01947,181.38765,6804.116,-329.95413,-99.60244,6747.258,-277.976,-415.59607,6552.7075,-287.53073,-270.75064,6565.929,-319.52826,-159.75659,6573.293,-354.3679,181.06378,6600.264,-350.1292,341.20163,6610.879,-357.468,1284.9697,6584.206,-506.80786,1273.3833,6630.5303,-130.12022,1272.2007,6860.1533,-286.66586,1258.1594,6833.2393
200,4.0,-475.26138,1210.8917,6615.544,-402.12582,819.9988,6568.179,-348.09518,416.69522,6527.507,-318.38275,448.26926,6338.643,-367.28745,211.57175,6375.8877,-348.87216,-68.68882,6417.226,-256.25058,1194.3837,6829.4224,-210.38455,807.4751,6766.0547,-303.4228,411.89154,6701.053,-317.96588,406.09247,6869.1265,-346.20514,181.47989,6805.298,-332.60364,-99.622086,6748.0757,-280.80865,-416.16086,6553.2534,-290.48788,-271.2138,6566.4214,-322.07108,-160.38092,6573.4214,-356.33453,180.919,6600.6655,-352.0779,340.69968,6611.3633,-358.97348,1285.2131,6584.232,-506.85538,1273.272,6630.1274,-129.92975,1272.073,6860.793,-286.15192,1259.8464,6831.489
201,4.02,-475.50336,1210.6342,6615.0967,-403.3004,818.844,6567.4873,-350.73654,415.5825,6527.786,-318.15164,447.6178,6339.7075,-368.84302,211.36157,6375.492,-351.45688,-69.897064,6417.1216,-257.18854,1195.0624,6828.101,-218.46767,807.07275,6764.47,-306.76877,410.93173,6701.2227,-316.23718,404.06894,6870.413,-347.38593,180.83081,6806.161,-335.41248,-99.923325,6748.612,-283.21896,-416.55588,6553.6084,-293.072,-271.7371,6566.8496,-324.46002,-161.0461,6573.471,-358.58258,180.30466,6600.965,-354.35858,339.7192,6611.434,-359.8088,1285.4926,6584.561,-507.10184,1272.7809,6629.9,-129.92186,1271.8273,6860.5493,-286.6357,1260.6136,6830.524
202,4.04,-475.92978,1210.1803,6614.8774,-403.92664,817.5045,6566.902,-352.99994,414.35046,6528.161,-316.93832,446.03073,6341.4634,-369.68518,210.35197,6375.6694,-353.84854,-71.16736,6417.368,-258.48404,1195.2058,6827.7915,-224.83711,806.17346,6763.662,-310.4379,409.91006,6700.992,-314.59796,401.4509,6870.936,-348.24402,179.39517,6806.986,-338.5469,-100.58498,6748.9126,-285.40085,-416.9062,6553.993,-295.2675,-272.41046,6567.345,-326.90115,-161.7952,6573.7197,-361.5657,179.31844,6601.2476,-357.92874,338.64508,6611.639,-359.9092,1285.7041,6584.9233,-507.5315,1272.2228,6629.6963,-129.77849,1271.6488,6859.925,-287.6008,1260.6036,6830.2085
203,4.06,-476.27588,1210.1265,6614.939,-403.977,816.50525,6566.8984,-354.86652,413.65515,6528.618,-314.81195,444.56296,6343.5264,-370.02646,208.85931,6376.613,-356.09222,-72.440605,6417.777,-260.0692,1195.2637,6828.457,-229.54636,805.1461,6763.8696,-315.5402,409.45044,6700.76,-313.88034,399.06128,6870.629,-350.06778,177.79895,6808.061,-341.85068,-101.38478,6749.2646,-287.66757,-417.52332,6554.7,-297.348,-273.2984,6567.931,-329.5687,-162.68593,6574.1865,-365.1948,178.35089,6601.5674,-362.35852,338.0596,6612.0327,-359.3811,1285.8066,6585.3267,-507.7815,1272.2197,6629.471,-129.54857,1271.6311,6859.791,-288.71384,1260.4884,6830.4785
204,4.08,-476.2449,1210.785,6615.2417,-403.86438,816.3848,6567.503,-356.51245,413.88235,6529.079,-311.9227,443.97278,6345.4897,-370.21616,207.6862,6377.829,-358.1859,-73.54699,6417.951,-262.02182,1195.7275,6829.7183,-233.68555,804.4389,6764.715,-320.69394,409.79395,6700.2544,-313.45248,397.2795,6869.706,-353.2507,176.82979,6809.388,-345.07785,-101.97334,6749.7656,-290.11914,-418.51376,6555.761,-299.68546,-274.2525,6568.439,-332.50778,-163.52298,6574.5723,-368.90952,177.80072,6601.915,-366.2194,338.2659,6612.25,-358.69257,1285.826,6585.8027,-507.59784,1273.1238,6629.363,-129.63469,1271.8309,6860.5527,-289.94324,1261.1082,6831.2705
205,4.1,-475.97156,1211.7932,6615.55,-404.0184,817.2223,6568.2783,-358.07617,414.76868,6529.522,-308.5538,443.90042,6347.371,-370.45755,207.23126,6378.6914,-359.811,-74.27907,6417.703,-263.8903,1196.6666,6830.9473,-238.33276,804.3362,6765.596,-324.9613,410.51398,6699.742,-312.16965,395.26428,6868.63,-357.16446,176.44638,6810.7095,-348.42215,-102.25421,6750.1763,-292.5962,-419.58127,6556.8413,-302.39075,-274.97278,6568.7515,-335.5667,-163.96442,6574.672,-372.1838,177.69463,6602.199,-369.41278,338.94302,6612.413,-358.24957,1285.8337,6586.301,-507.1294,1274.4889,6629.3496,-130.17249,1272.2043,6861.8174,-291.2397,1262.574,6832.2964
206,4.12,-475.8126,1212.3975,6615.565,-404.408,818.312,6568.806,-359.4598,415.6057,6529.9053,-304.86853,443.2466,6349.564,-370.71768,207.0988,6378.9385,-360.6983,-74.61132,6417.293,-265.08093,1197.5095,6831.697,-243.46292,804.8704,6766.213,-328.37286,410.92892,6699.3853,-309.63153,392.4902,6868.032,-360.96048,175.91959,6811.921,-352.2047,-102.392715,6750.3,-294.97424,-420.2691,6557.614,-305.20816,-275.25885,6569.061,-338.49258,-163.91783,6574.705,-374.8758,177.76076,6602.339,-372.03473,339.45853,6612.411,-357.83444,1285.8905,6586.914,-506.64676,1275.2997,6629.171,-130.95059,1272.4286,6862.882,-291.64288,1264.0067,6832.9526
207,4.14,-475.8421,1212.1508,6615.221,-404.84,818.7392,6569.053,-360.6091,415.90436,6530.0537,-300.62894,441.30542,6352.4326,-370.77695,206.67206,6378.7144,-361.295,-74.734604,6417.1143,-265.3162,1197.6683,6831.8564,-248.35551,805.6617,6766.6562,-331.7864,410.79764,6699.078,-305.75424,388.70935,6868.249,-363.8839,174.91615,6813.157,-356.08795,-102.56389,6750.2246,-297.2725,-420.4003,6558.167,-307.77747,-275.18298,6569.681,-341.11075,-163.69861,6575.015,-377.12308,177.83626,6602.358,-374.45828,339.4816,6612.0547,-357.00174,1285.9592,6587.8564,-506.15222,1274.8594,6628.645,-131.73462,1272.1156,6863.4824,-290.88138,1264.5364,6833.006
208,4.16,-475.90802,1211.3253,6614.725,-405.6673,818.39215,6569.276,-361.93198,415.76904,6529.819,-295.26047,438.31485,6356.021,-370.44528,205.67336,6378.315,-362.37286,-74.964096,6417.2734,-264.7697,1197.2844,6831.573,-252.6334,806.20905,6767.132,-335.51672,410.43375,6698.7295,-300.14267,384.4942,6868.908,-365.17578,173.76799,6814.409,-359.16104,-102.855804,6750.098,-299.48474,-420.22974,6558.8496,-309.9142,-275.0411,6570.6567,-343.37607,-163.7199,6575.6143,-379.07574,177.96161,6602.3164,-377.22333,339.2326,6611.1904,-355.9789,1285.9058,6589.173,-505.5849,1273.504,6627.8774,-132.21855,1271.3895,6863.8643,-289.2387,1264.3474,6832.466
209,4.18,-476.12213,1210.6727,6614.37,-407.55463,818.0494,6569.6978,-364.03775,415.59113,6529.3545,-288.2438,434.98166,6360.0557,-369.7362,204.22812,6378.041,-364.04733,-75.50952,6417.6953,-263.85452,1197.0188,6831.13,-256.48288,806.3536,6767.6675,-338.5394,410.1539,6698.437,-292.60046,380.42422,6869.1387,-364.64346,172.84996,6815.499,-360.9265,-103.26399,6750.0166,-301.51862,-420.12616,6559.775,-311.6358,-275.07098,6571.7705,-345.302,-164.06082,6576.311,-380.82968,178.1021,6602.2505,-379.97363,339.07407,6610.307,-355.68903,1285.751,6590.6494,-505.28394,1272.3666,6627.1777,-131.97096,1270.8933,6864.1816,-287.39044,1264.215,6831.594
210,4.2,-476.82266,1210.7045,6614.3413,-410.29395,818.33044,6570.2876,-366.9486,415.52133,6529.028,-279.85498,431.70038,6364.109,-368.81616,202.7624,6378.13,-365.8092,-76.2103,6418.396,-263.15265,1197.1552,6830.8076,-260.1601,806.41016,6768.0957,-339.9014,409.8991,6698.398,-284.1659,376.9653,6868.3247,-363.40286,172.28105,6816.3794,-361.91306,-103.66122,6750.174,-303.34143,-420.18286,6560.683,-313.08807,-275.2004,6572.8325,-346.95724,-164.42175,6577.0693,-382.51816,178.05573,6602.2197,-382.41708,339.06512,6609.87,-356.4025,1285.453,6591.755,-505.70877,1272.2484,6626.85,-131.08542,1270.9783,6864.269,-286.214,1264.3713,6830.877
211,4.22,-477.93683,1211.1859,6614.57,-412.57553,818.93475,6570.8066,-369.91846,415.40848,6528.999,-271.71844,428.38104,6367.7393,-367.8829,201.80649,6378.571,-367.2834,-76.67536,6419.3438,-263.25125,1197.3232,6830.683,-263.71976,806.7357,6768.257,-340.23752,409.5173,6698.6396,-277.08398,374.42972,6866.932,-363.15207,172.06938,6817.08,-363.106,-103.88989,6750.7803,-304.99503,-420.23694,6561.326,-314.48065,-275.20834,6573.8096,-348.48773,-164.52245,6577.9575,-384.29202,177.72992,6602.2935,-384.44476,339.03702,6609.993,-357.25998,1285.0714,6591.965,-506.63437,1272.8203,6626.9326,-130.51256,1271.2515,6864.011,-286.25085,1264.3486,6830.603
